Record ID,Date,Department,Employee ID,Gender,Age,Service type,Patients handled,Revenue USD,Cost USD,Waiting time,Satisfaction_score
2331,28/02/2024,Cardiology,E1337,Male,52,Surgery,14,2491.78,2098.92,75.9,2.71
2332,10/09/2024,Pediatrics,E1730,Female,64,Diagnostics,38,2232.18,1944.56,91.8,1.83
2333,23/09/2024,Emergency,E1614,Female,53,Follow-up,36,3708.25,2984.54,85,4.06
2334,06/05/2024,Pediatrics,E1529,Female,25,Surgery,14,4691.41,3557.21,49.4,1.85
2335,29/03/2024,Outpatient,E1308,Female,42,Consultation,31,6510.43,5781.31,40.7,2.84
2336,20/11/2024,Pediatrics,E1637,Female,28,Follow-up,25,6903.01,4630.22,102,4.05
2337,30/05/2024,Pediatrics,E1044,Male,51,Therapy,13,1053.82,947.61,91.5,4.46
2338,19/06/2024,Cardiology,E1966,Male,28,Consultation,34,6686.38,5537.28,17.9,2.39
2339,24/12/2024,Emergency,E1613,Female,35,Diagnostics,13,8826,4420.3,14,4.15
2340,11/06/2024,Orthopedics,E1921,Female,38,Surgery,33,8437.12,4061.01,103.2,3.75
2341,04/07/2024,Oncology,E1995,Male,52,Surgery,9,5440.79,4434.92,53.2,1.78
2342,08/11/2024,Pediatrics,E1857,Female,51,Consultation,15,3206.1,2092.24,66.1,4.22
2343,23/05/2024,Emergency,E1605,Female,55,Diagnostics,43,8017.85,5537.79,94.8,1.77
2344,02/11/2024,Emergency,E1108,Male,33,Diagnostics,28,975.61,816.41,13.7,1.99
2345,22/01/2024,Pediatrics,E1173,Female,47,Diagnostics,9,7105.53,4296.88,105.8,2.19
2346,15/12/2024,Orthopedics,E1603,Male,31,Follow-up,43,612.78,337.23,71.5,2.5
2347,08/08/2024,Radiology,E1638,Male,31,Surgery,12,5581.29,4678.79,109.9,2.06
2348,04/10/2024,Oncology,E1508,Female,44,Follow-up,7,4890.33,3298.88,114.1,4.99
2349,22/05/2024,Cardiology,E1912,Female,22,Consultation,29,2736.37,2089.19,48.5,1.03
2350,26/10/2024,Outpatient,E1667,Female,57,Follow-up,34,587.9,370.54,61.2,1.09
2351,14/02/2024,Radiology,E1008,Male,25,Diagnostics,37,7025.81,3843.13,69.4,2.2
2352,16/11/2024,Emergency,E1884,Male,34,Surgery,19,2087.78,1260.16,31.7,3.14
2353,11/10/2024,Radiology,E1893,Female,35,Diagnostics,18,2388.87,1562.81,23.1,3.68
2354,03/02/2024,Outpatient,E1145,Female,25,Therapy,37,7662.41,3487.91,58.8,1.28
2355,23/11/2024,Oncology,E1609,Female,32,Surgery,40,6182.73,3290.46,65.7,3.07
2356,11/02/2024,Pediatrics,E1466,Female,55,Therapy,15,9281.37,6260.67,72,2.61
2357,10/08/2024,Cardiology,E1440,Male,24,Diagnostics,19,9516.26,7504.46,37.8,4.38
2358,02/10/2024,Radiology,E1245,Male,63,Consultation,44,4607.77,3752.26,99.6,1.76
2359,27/04/2024,Radiology,E1495,Male,35,Consultation,13,7160.84,3904.96,39.2,2.19
2360,04/08/2024,Cardiology,E1082,Female,63,Consultation,37,7392.9,3806.7,5.1,3.86
2361,29/08/2024,Oncology,E1249,Male,24,Diagnostics,20,2126.26,961.58,32.3,2.52
2362,09/03/2024,Oncology,E1063,Male,63,Therapy,13,5021.11,2120.34,116.6,3.86
2363,06/06/2024,Orthopedics,E1796,Male,60,Therapy,33,3570.34,1997.06,56.6,3.5
2364,15/11/2024,Oncology,E1929,Female,64,Therapy,47,1890.54,934.81,103.8,2.03
2365,06/12/2024,Pediatrics,E1455,Female,31,Consultation,38,4111.85,3436.01,81.3,2.37
2366,12/09/2024,Outpatient,E1535,Male,29,Follow-up,40,6995.15,2866.9,89.6,2.95
2367,12/12/2024,Pediatrics,E1933,Female,45,Surgery,23,8225.23,7216.15,111.5,4.64
2368,07/04/2024,Radiology,E1883,Female,45,Consultation,13,5365.61,3112.44,58.5,3.76
2369,16/08/2024,Oncology,E1653,Male,47,Consultation,7,8897.98,4480.07,110.6,4.26
2370,06/04/2024,Pediatrics,E1310,Female,59,Follow-up,33,9799.13,8232.5,37.2,1.42
2371,27/09/2024,Orthopedics,E1248,Male,47,Therapy,8,1566.29,854.59,75.6,4.22
2372,11/12/2024,Outpatient,E1204,Male,26,Follow-up,6,9042.88,6437.42,5.6,1.75
2373,12/05/2024,Oncology,E1378,Female,31,Surgery,29,1447.4,841.9,62.7,1.17
2374,24/10/2024,Outpatient,E1265,Male,62,Consultation,6,3810.54,1865.6,79.4,2.86
2375,09/12/2024,Cardiology,E1086,Male,31,Consultation,31,5205.52,3195.39,114.9,1.86
2376,17/12/2024,Radiology,E1328,Male,59,Diagnostics,5,5408.31,4153.63,69,4.72
2377,15/10/2024,Pediatrics,E1164,Male,31,Follow-up,10,4090.7,2584.66,15.2,3.44
2378,17/08/2024,Radiology,E1061,Male,35,Consultation,28,3238.01,1554.75,67.6,3.13
2379,09/06/2024,Outpatient,E1228,Female,43,Diagnostics,43,1220.78,914.5,76.7,1.76
2380,10/01/2024,Radiology,E1692,Female,31,Surgery,5,4959.63,3770.12,65.9,2.58
2381,18/06/2024,Emergency,E1036,Female,47,Surgery,32,3562.22,2512.07,113,3.69
2382,29/05/2024,Outpatient,E1308,Male,57,Diagnostics,44,1210.09,762.77,107.4,1.38
2383,17/09/2024,Radiology,E1714,Male,63,Consultation,50,9894.32,8652.93,14,4.73
2384,22/07/2024,Radiology,E1866,Female,57,Therapy,10,3949.76,3248.1,53.1,2.76
2385,31/12/2024,Radiology,E1544,Male,37,Consultation,24,6525.31,5136.98,8.9,3.37
2386,06/08/2024,Orthopedics,E1640,Female,60,Follow-up,19,2273.96,1302.92,45,2.88
2387,05/03/2024,Emergency,E1300,Female,64,Surgery,18,3674.3,1666.96,21.7,1.13
2388,16/08/2024,Cardiology,E1778,Female,38,Consultation,5,4967.37,4357.5,18.3,4.79
2389,21/12/2024,Pediatrics,E1925,Female,63,Consultation,46,7466.93,5366.85,79.2,4.31
2390,25/10/2024,Cardiology,E1255,Male,40,Diagnostics,6,1515.74,988.83,85.2,3.35
2391,02/07/2024,Emergency,E1935,Female,58,Diagnostics,46,8411.4,3668.51,84.4,3.14
2392,25/09/2024,Radiology,E1784,Female,53,Diagnostics,21,4102.03,2338.72,76.4,4.56
2393,15/12/2024,Oncology,E1940,Male,58,Therapy,8,5213.67,4235.39,51.2,1.41
2394,13/06/2024,Outpatient,E1250,Male,54,Consultation,22,1084.3,461.55,48.7,2.35
2395,29/03/2024,Oncology,E1701,Male,43,Follow-up,15,7320.4,5647.04,10.8,1.88
2396,20/08/2024,Cardiology,E1203,Female,50,Follow-up,26,3105.49,2092.5,21.6,1.54
2397,12/05/2024,Pediatrics,E1233,Male,36,Diagnostics,7,9465.99,7592.68,25.8,2.63
2398,29/05/2024,Outpatient,E1551,Female,28,Therapy,48,3878.41,3085.28,63.7,1.51
2399,26/10/2024,Radiology,E1668,Male,62,Follow-up,34,7520.42,4500.55,35.2,2.5
2400,21/07/2024,Radiology,E1578,Male,47,Follow-up,39,5228.69,2988.5,32.8,2.59
2401,03/01/2024,Radiology,E1898,Male,46,Consultation,34,682.14,536.33,24.7,1.18
2402,25/08/2024,Radiology,E1724,Female,32,Surgery,6,6710.14,5280.67,98.6,2.97
2403,27/02/2024,Oncology,E1578,Female,41,Diagnostics,7,2451,1883.87,85.5,1.99
2404,02/11/2024,Pediatrics,E1091,Male,62,Diagnostics,27,9082.37,4106.92,118,4.44
2405,01/05/2024,Outpatient,E1835,Female,48,Surgery,14,7035.04,6116.09,88.1,1.76
2406,28/08/2024,Oncology,E1710,Male,34,Therapy,8,4700.48,2048.24,49.8,3.97
2407,18/12/2024,Radiology,E1260,Male,45,Diagnostics,38,4171.21,2357.35,73.5,4.49
2408,01/05/2024,Oncology,E1533,Male,23,Diagnostics,13,952.04,564.31,23.2,3.78
2409,24/03/2024,Radiology,E1718,Female,54,Diagnostics,17,1504.38,1101.81,37.9,1.8
2410,08/09/2024,Outpatient,E1984,Male,25,Consultation,9,9395.35,3845.16,55.3,1.09
2411,23/09/2024,Cardiology,E1815,Male,23,Diagnostics,44,5094.13,3313.85,42,1.53
2412,03/11/2024,Oncology,E1174,Male,23,Follow-up,17,4075.68,3000.24,95,3.12
2413,21/01/2024,Emergency,E1951,Male,54,Surgery,22,6103.43,3053.6,38,1.65
2414,21/12/2024,Pediatrics,E1734,Male,63,Diagnostics,13,2868.31,1469.85,64.7,3.25
2415,15/12/2024,Pediatrics,E1896,Male,44,Diagnostics,49,9477,4717.51,78.8,4.27
2416,16/05/2024,Outpatient,E1114,Male,48,Consultation,30,5822.29,3071.27,35.2,1.16
2417,05/05/2024,Radiology,E1982,Female,35,Diagnostics,45,3401.72,2627.15,10.5,1.88
2418,12/08/2024,Pediatrics,E1653,Female,37,Surgery,6,7209.21,5704.83,57.4,3.79
2419,20/03/2024,Orthopedics,E1284,Female,56,Surgery,44,4185.55,2008.88,50.8,3.32
2420,20/12/2024,Orthopedics,E1986,Female,27,Diagnostics,42,9506.51,4129.39,63.4,2.32
2421,16/02/2024,Radiology,E1106,Female,51,Surgery,10,5328.96,2195.47,41,4.28
2422,21/12/2024,Orthopedics,E1934,Male,25,Diagnostics,46,5762.45,3603.21,37.8,2.19
2423,10/02/2024,Outpatient,E1400,Male,44,Consultation,34,4139.46,3385.19,116.2,2.75
2424,20/12/2024,Emergency,E1538,Male,57,Surgery,20,4236.85,3488.09,54.1,3.21
2425,20/12/2024,Radiology,E1562,Female,59,Follow-up,31,2693.95,2079.06,66.2,4.24
2426,25/08/2024,Orthopedics,E1015,Female,46,Surgery,16,7916.96,4017.88,87.3,4.2
2427,22/07/2024,Orthopedics,E1702,Female,43,Follow-up,5,3788.02,1842.13,5.3,2.8
2428,22/03/2024,Pediatrics,E1227,Female,45,Surgery,27,3848.11,2606.92,26.6,4.44
2429,28/11/2024,Emergency,E1348,Female,38,Follow-up,34,2948.67,1513.3,60.3,3
2430,17/01/2024,Oncology,E1156,Female,24,Diagnostics,24,2543.31,1363.04,24.5,3.87
2431,11/04/2024,Cardiology,E1673,Male,47,Follow-up,39,7815.85,4933.09,87.1,3.94
2432,15/02/2024,Oncology,E1050,Male,23,Diagnostics,39,1813.62,1601.59,99.4,1.82
2433,17/08/2024,Orthopedics,E1363,Male,65,Consultation,16,2268.57,1049.96,20.9,3.99
2434,25/05/2024,Orthopedics,E1268,Male,57,Therapy,9,4961.72,3927.04,90.8,3.42
2435,28/01/2024,Outpatient,E1176,Female,46,Therapy,12,7020.48,2872.62,40.9,3.55
2436,03/04/2024,Pediatrics,E1309,Female,43,Follow-up,39,588.78,245.22,103,3.74
2437,08/04/2024,Emergency,E1597,Male,36,Diagnostics,36,3021.01,2247.58,96.1,2.23
2438,21/07/2024,Oncology,E1880,Male,59,Therapy,31,842.36,729.81,44.7,1.43
2439,17/11/2024,Cardiology,E1290,Female,31,Consultation,44,5172.64,4056.56,30.5,2.08
2440,29/03/2024,Emergency,E1061,Female,22,Therapy,28,2805.79,2513.53,27.7,3.3
2441,08/05/2024,Oncology,E1809,Male,40,Therapy,34,9290.01,4398.34,116.6,4.79
2442,15/03/2024,Outpatient,E1960,Female,55,Surgery,27,8903.43,4516.52,77.9,4.04
2443,08/02/2024,Cardiology,E1975,Male,54,Therapy,13,9867.27,4837.05,93.1,2.36
2444,13/03/2024,Outpatient,E1136,Female,64,Diagnostics,10,2168.45,1324.25,96.3,2.86
2445,21/05/2024,Oncology,E1715,Female,65,Consultation,17,5606.47,5032.25,50.9,3.46
2446,27/02/2024,Radiology,E1205,Male,27,Follow-up,25,3969.82,2367.57,85,4.75
2447,09/11/2024,Outpatient,E1479,Female,41,Consultation,13,5652.41,4432.62,15.3,1.84
2448,22/11/2024,Cardiology,E1819,Male,58,Consultation,19,5270.25,2160.83,34.1,3.07
2449,26/03/2024,Orthopedics,E1639,Male,28,Therapy,13,642.13,341.79,64.1,3.29
2450,15/08/2024,Pediatrics,E1690,Female,33,Surgery,20,9294.64,6716.98,52.7,4.72
2451,02/09/2024,Outpatient,E1667,Male,52,Diagnostics,44,7956.39,3978.23,20,3.7
2452,25/04/2024,Oncology,E1864,Female,30,Therapy,21,5818.89,4625.07,90,3.5
2453,19/02/2024,Orthopedics,E1753,Male,25,Surgery,17,9870.63,6581.69,18,4.31
2454,01/06/2024,Radiology,E1976,Female,62,Therapy,50,2892.61,2281.26,115.1,3.79
2455,03/06/2024,Orthopedics,E1307,Female,51,Consultation,13,6162.29,3883.43,46.9,2.41
2456,05/10/2024,Oncology,E1429,Male,65,Diagnostics,8,6545.54,5076.96,83,1.79
2457,04/08/2024,Orthopedics,E1065,Male,54,Consultation,27,5192.88,4132.6,59.7,3.15
2458,30/04/2024,Cardiology,E1683,Female,23,Consultation,17,7825.79,5717.78,52.1,4.58
2459,07/01/2024,Emergency,E1240,Male,56,Consultation,41,2044.39,1835.37,18.7,1.06
2460,07/05/2024,Emergency,E1627,Male,54,Therapy,40,8955.18,4678.87,88.9,4.24
2461,11/12/2024,Orthopedics,E1923,Male,27,Therapy,45,8660.37,7757.93,38.8,3.84
2462,01/10/2024,Pediatrics,E1999,Male,53,Therapy,39,1596.3,963.21,102.5,2.47
2463,01/04/2024,Emergency,E1217,Male,43,Surgery,22,6115.41,3986.55,79.3,4.89
2464,04/05/2024,Outpatient,E1674,Male,61,Consultation,34,1029.49,707.24,104.2,2.93
2465,27/07/2024,Emergency,E1273,Male,62,Surgery,34,1246.01,847.62,43.2,1.62
2466,26/06/2024,Pediatrics,E1397,Female,31,Diagnostics,9,8565.83,5660.3,112.3,4.22
2467,02/06/2024,Orthopedics,E1722,Male,31,Surgery,43,7083.23,2851.09,54.2,1.79
2468,30/01/2024,Outpatient,E1792,Male,31,Diagnostics,48,9152.58,4459.98,37.9,3.07
2469,15/05/2024,Orthopedics,E1479,Male,33,Diagnostics,10,3001.95,1515.78,73.9,1.36
2470,26/01/2024,Orthopedics,E1376,Female,47,Therapy,23,1052.59,616.95,87.9,3.22
2471,28/07/2024,Oncology,E1076,Female,50,Follow-up,34,4517.33,3084.78,47,4.74
2472,23/01/2024,Cardiology,E1612,Male,52,Diagnostics,11,1021.6,752.61,107.5,4.22
2473,20/04/2024,Outpatient,E1893,Male,57,Therapy,20,2248.39,1232.03,87.5,1.34
2474,09/01/2024,Outpatient,E1401,Female,46,Consultation,23,8212.69,6237.16,88.9,1.4
2475,24/02/2024,Orthopedics,E1594,Male,54,Therapy,25,7318.73,5415.19,100.6,1.17
2476,16/05/2024,Cardiology,E1354,Female,28,Surgery,44,719.55,422.02,22.1,3.23
2477,17/12/2024,Pediatrics,E1391,Female,47,Follow-up,7,9214.81,5489.63,102.2,1
2478,12/06/2024,Pediatrics,E1250,Male,38,Therapy,45,2100.89,872.31,42.7,4.63
2479,28/11/2024,Oncology,E1502,Male,31,Surgery,11,1421.05,999.29,56.9,4.75
2480,04/09/2024,Pediatrics,E1862,Male,51,Follow-up,43,1663.93,841.97,8.4,2.74
2481,12/05/2024,Outpatient,E1171,Female,36,Follow-up,34,3139.41,2621.26,74.6,3.46
2482,12/04/2024,Outpatient,E1185,Female,58,Consultation,46,5553.15,2476.29,56.2,5
2483,13/10/2024,Cardiology,E1399,Male,59,Follow-up,11,8434.68,7141.89,99.7,1.41
2484,23/09/2024,Cardiology,E1574,Female,58,Surgery,25,2660.76,1068.46,39.9,1.43
2485,18/08/2024,Emergency,E1845,Male,27,Diagnostics,8,4991.54,3686.57,105.6,4
2486,18/10/2024,Orthopedics,E1859,Male,32,Therapy,38,9416.56,4020.39,6.4,3.65
2487,16/03/2024,Oncology,E1721,Male,62,Diagnostics,44,3248.85,1711.33,43.1,2.08
2488,14/04/2024,Cardiology,E1890,Female,65,Surgery,23,5358.65,3322.76,63.9,3.69
2489,29/08/2024,Emergency,E1420,Male,36,Therapy,24,4177.74,2196.05,24.1,2.4
2490,04/08/2024,Outpatient,E1409,Female,45,Follow-up,45,7547.16,5874.35,81.7,1.94
2491,24/01/2024,Pediatrics,E1434,Male,33,Therapy,40,6086.82,4171.57,60.7,3.2
2492,17/04/2024,Pediatrics,E1254,Female,32,Follow-up,46,5172.01,3531.08,87.3,1.44
2493,04/04/2024,Radiology,E1927,Female,50,Follow-up,50,7621.44,3566.4,12.7,4.9
2494,08/12/2024,Outpatient,E1638,Male,23,Consultation,40,9591.42,4126.4,56,1.74
2495,25/06/2024,Radiology,E1591,Female,40,Consultation,9,5110.78,4165.74,114.3,3.54
2496,01/11/2024,Outpatient,E1653,Male,53,Surgery,24,3862.1,2709.89,40.9,4.64
2497,20/02/2024,Oncology,E1610,Female,28,Diagnostics,34,8768.8,5955.03,42.4,2.17
2498,03/08/2024,Emergency,E1768,Male,53,Surgery,5,817.47,660.44,56.8,2.3
2499,25/09/2024,Cardiology,E1899,Male,49,Consultation,22,4975.55,4027.06,19.3,4.43
2500,24/05/2024,Oncology,E1778,Female,62,Therapy,32,9026.33,7883.18,50.7,1.87
2501,19/05/2024,Radiology,E1985,Male,59,Surgery,20,4049.59,2293.91,25.3,3.43
2502,30/06/2024,Pediatrics,E1593,Male,31,Diagnostics,40,5027.93,4187.51,8.7,3.58
2503,21/12/2024,Orthopedics,E1420,Male,41,Follow-up,48,7748.01,6041.46,106.9,3.92
2504,05/01/2024,Cardiology,E1165,Female,52,Therapy,24,9314.2,5274.9,62.9,1.06
2505,06/05/2024,Emergency,E1060,Male,49,Consultation,33,566.1,294.41,16.6,2.04
2506,30/12/2024,Orthopedics,E1970,Female,34,Therapy,28,2181.91,903.88,109.6,1.03
2507,02/04/2024,Outpatient,E1731,Female,64,Follow-up,30,7492.78,3567.12,109.9,4.57
2508,31/03/2024,Orthopedics,E1498,Female,41,Therapy,14,6712.06,4940.86,5.6,4.94
2509,12/10/2024,Orthopedics,E1592,Male,37,Therapy,40,8839.41,7491.87,80.8,2.38
2510,05/04/2024,Cardiology,E1755,Female,30,Surgery,35,8989.66,4906.18,69.7,1.4
2511,06/08/2024,Pediatrics,E1664,Male,38,Follow-up,39,9258.58,4355.1,30.9,3.23
2512,22/01/2024,Pediatrics,E1688,Male,29,Surgery,22,7758.88,5506.29,31.7,1
2513,18/01/2024,Orthopedics,E1847,Female,54,Surgery,25,7692.93,6866.74,98.1,2.84
2514,21/12/2024,Cardiology,E1543,Female,50,Consultation,33,9085.79,5496.21,65.4,2.91
2515,24/01/2024,Pediatrics,E1167,Female,36,Diagnostics,34,4752.43,3742.99,65.6,2.27
2516,17/12/2024,Radiology,E1439,Male,28,Diagnostics,21,2952.5,1236.72,72.1,1.92
2517,26/10/2024,Emergency,E1649,Male,26,Surgery,12,1907.27,1386.42,83.3,4.01
2518,19/06/2024,Radiology,E1901,Female,23,Consultation,50,5283.98,4475.68,112.7,4.23
2519,19/01/2024,Outpatient,E1105,Female,49,Consultation,18,6538.14,3608.14,118,2.1
2520,26/12/2024,Outpatient,E1099,Male,59,Diagnostics,39,2425.24,1506.26,11.5,4.91
2521,04/10/2024,Cardiology,E1785,Female,26,Diagnostics,34,6090.12,4132,80.4,2.99
2522,22/05/2024,Outpatient,E1744,Female,35,Therapy,24,804.6,568.17,87.4,2.67
2523,07/02/2024,Radiology,E1353,Male,51,Follow-up,12,7694.31,3951.03,30.4,1.65
2524,30/10/2024,Orthopedics,E1136,Female,23,Follow-up,46,4033.95,3321.98,100.2,2.53
2525,25/05/2024,Orthopedics,E1857,Male,26,Surgery,40,6096.63,4635.93,32.7,1.67
2526,04/07/2024,Cardiology,E1277,Male,30,Therapy,31,9734.91,6899.9,117.9,2.35
2527,14/07/2024,Oncology,E1430,Female,31,Consultation,13,7178.8,3670.53,35,3.05
2528,09/06/2024,Pediatrics,E1214,Male,61,Diagnostics,35,3536.37,1710.93,35.2,1.14
2529,20/04/2024,Emergency,E1015,Male,36,Therapy,49,7192.02,4646.46,15.8,1.69
2530,11/06/2024,Radiology,E1478,Male,28,Surgery,22,1474.08,1041.14,15.8,4.02
2531,25/07/2024,Oncology,E1000,Female,51,Therapy,11,694.85,364.58,107.4,3.87
2532,22/09/2024,Radiology,E1590,Female,52,Follow-up,20,1193.2,967.16,61.7,4.39
2533,21/02/2024,Emergency,E1626,Female,42,Diagnostics,21,6207.03,4598.89,119.3,1.93
2534,08/07/2024,Orthopedics,E1655,Male,62,Surgery,26,6427.48,4050.35,9.5,1.06
2535,07/09/2024,Emergency,E1952,Female,61,Therapy,19,1632.67,1182.94,70.2,3.21
2536,21/04/2024,Emergency,E1269,Male,50,Therapy,16,802.64,509.4,111.3,2.59
2537,08/02/2024,Pediatrics,E1184,Female,55,Surgery,38,6436.76,5084.46,95.2,3.08
2538,14/07/2024,Pediatrics,E1551,Female,63,Follow-up,11,8650.54,5153.03,107.2,1.96
2539,24/01/2024,Pediatrics,E1292,Female,37,Follow-up,17,3162.06,1348.81,96.5,2.67
2540,15/11/2024,Orthopedics,E1588,Male,57,Follow-up,18,2676.61,1380.85,108.7,4.34
2541,09/04/2024,Oncology,E1061,Female,57,Therapy,48,5758.54,4077.37,59.5,2.57
2542,16/04/2024,Radiology,E1673,Male,60,Therapy,10,9197.03,4256.44,53.1,2.38
2543,27/05/2024,Orthopedics,E1285,Male,31,Consultation,40,5232.43,3290.24,64.7,1.56
2544,14/02/2024,Radiology,E1570,Female,47,Therapy,42,5374.84,2801.42,26.2,1.26
2545,04/10/2024,Emergency,E1951,Female,39,Diagnostics,8,7745.2,4753.39,77.1,3.91
2546,13/12/2024,Outpatient,E1892,Male,64,Surgery,23,6953.51,4417.22,49.6,2.5
2547,22/11/2024,Oncology,E1765,Female,25,Diagnostics,33,6580.46,4260.17,102.7,4.5
2548,25/05/2024,Radiology,E1875,Female,63,Consultation,10,2120.32,992.56,77.5,2.2
2549,07/06/2024,Cardiology,E1289,Male,46,Consultation,26,676.42,571.12,31.1,4.72
2550,07/04/2024,Emergency,E1628,Male,28,Consultation,45,7315.63,5715.9,28.2,1.94
2551,11/12/2024,Cardiology,E1810,Female,59,Follow-up,45,5452.04,2649.96,40.1,2.29
2552,18/12/2024,Cardiology,E1463,Female,42,Therapy,28,2016.48,1013.47,95.7,1.67
2553,11/01/2024,Outpatient,E1130,Female,51,Surgery,38,770.35,550.55,117.2,2.32
2554,23/04/2024,Cardiology,E1918,Male,46,Surgery,28,1627.23,1114.97,109.2,4.14
2555,18/04/2024,Cardiology,E1597,Female,30,Therapy,36,6413.9,3575.93,67.3,1.36
2556,29/12/2024,Radiology,E1087,Female,26,Follow-up,35,6949.98,5299.69,116,2.04
2557,07/12/2024,Pediatrics,E1697,Male,38,Surgery,14,675.34,454.37,86.3,4.16
2558,28/10/2024,Oncology,E1965,Female,24,Surgery,6,2340.52,1242.53,63.9,2.32
2559,05/03/2024,Radiology,E1813,Female,26,Follow-up,23,8674.86,5524.85,97,3.32
2560,13/12/2024,Orthopedics,E1829,Female,59,Surgery,7,7844.36,4442.55,100.6,2.1
2561,16/05/2024,Radiology,E1989,Male,33,Therapy,41,5687.94,2883.81,59.7,2.27
2562,12/11/2024,Oncology,E1187,Male,47,Surgery,38,3033.68,2680.23,23.4,4.15
2563,14/12/2024,Pediatrics,E1016,Female,56,Diagnostics,39,9849.57,4037.84,85.4,2.01
2564,21/01/2024,Outpatient,E1931,Male,34,Therapy,34,884.63,532.06,112.6,1.05
2565,22/06/2024,Cardiology,E1985,Male,62,Diagnostics,10,6084.91,3959.44,105.4,1.34
2566,21/10/2024,Outpatient,E1960,Female,62,Therapy,32,6974.5,5161.51,81.9,4.77
2567,14/10/2024,Cardiology,E1675,Male,37,Surgery,13,8319.33,3502.32,59.2,2.59
2568,07/08/2024,Orthopedics,E1570,Male,32,Follow-up,14,3446.4,2156.3,49.2,2.73
2569,23/03/2024,Pediatrics,E1863,Female,54,Consultation,49,9802.99,4355.63,111.1,2.92
2570,20/12/2024,Oncology,E1205,Female,61,Consultation,46,6425.55,5237.41,46.5,2.72
2571,15/10/2024,Radiology,E1262,Female,56,Therapy,35,4390.43,2578.79,111.4,4.32
2572,16/09/2024,Cardiology,E1207,Female,65,Consultation,35,1535.5,697.21,54.2,1.39
2573,12/12/2024,Cardiology,E1869,Female,35,Therapy,11,6381.38,3011.03,65.1,1.03
2574,15/06/2024,Oncology,E1361,Female,40,Surgery,28,3507.67,2590.75,60.7,4.91
2575,04/09/2024,Pediatrics,E1574,Female,50,Therapy,10,8803.99,5102.22,10.2,4.38
2576,31/10/2024,Emergency,E1616,Male,23,Diagnostics,14,9156.73,7419.82,19.7,4.99
2577,12/09/2024,Cardiology,E1766,Female,40,Diagnostics,5,2956.55,2253.19,109.4,1.94
2578,23/08/2024,Outpatient,E1028,Female,25,Therapy,19,9128.46,5063.93,117.3,2.13
2579,13/11/2024,Orthopedics,E1119,Male,27,Follow-up,18,9557.64,4078.94,86.6,3.13
2580,15/08/2024,Radiology,E1877,Female,46,Diagnostics,6,5039.83,2579.12,86.1,1.76
2581,02/05/2024,Cardiology,E1385,Male,50,Diagnostics,33,5752,3029.13,114.9,1.11
2582,09/05/2024,Pediatrics,E1549,Male,43,Diagnostics,29,2397.42,1249.43,52.6,1.93
2583,10/04/2024,Oncology,E1073,Male,38,Therapy,27,5167.82,4321.5,86.9,3.32
2584,15/12/2024,Radiology,E1242,Male,63,Therapy,11,1345.53,1005.11,24.1,4.15
2585,31/10/2024,Oncology,E1060,Male,61,Consultation,10,2875.54,1749.84,45.3,4.44
2586,11/01/2024,Emergency,E1973,Male,56,Therapy,9,1702.17,1162.28,21.3,3.82
2587,13/06/2024,Oncology,E1231,Female,29,Follow-up,47,9098.24,5616.38,61.1,4.71
2588,01/07/2024,Emergency,E1151,Male,27,Consultation,11,5449.42,3508.33,71.5,3.76
2589,25/11/2024,Pediatrics,E1863,Male,31,Diagnostics,7,1515.39,1228.31,55.1,1.29
2590,02/01/2024,Outpatient,E1547,Male,24,Surgery,47,7968.74,4689.4,16.5,3.54
2591,03/08/2024,Pediatrics,E1792,Female,31,Surgery,48,8861.25,7477.8,115.1,4.47
2592,11/09/2024,Oncology,E1762,Male,31,Therapy,35,520.34,307.06,99.1,2.47
2593,10/07/2024,Radiology,E1941,Female,63,Consultation,46,6214.71,4369.93,47,4.62
2594,09/12/2024,Pediatrics,E1869,Male,23,Diagnostics,8,5280.67,3339.45,119.7,2.97
2595,03/11/2024,Orthopedics,E1822,Male,56,Diagnostics,38,2194.78,1440.95,98.6,4.11
2596,24/05/2024,Pediatrics,E1342,Male,39,Consultation,42,7991.53,6025.71,34.2,4.45
2597,11/02/2024,Orthopedics,E1765,Female,39,Follow-up,17,8987.71,4467.58,20,4.9
2598,16/09/2024,Emergency,E1429,Female,39,Consultation,13,8749.08,7407.13,106.9,3.17
2599,11/07/2024,Orthopedics,E1765,Female,65,Consultation,34,6640.82,4467.16,10.9,3.98
2600,03/05/2024,Outpatient,E1411,Male,37,Therapy,39,5300.65,3836.9,62.8,2.97
2601,30/01/2024,Oncology,E1489,Female,40,Consultation,12,2132,1149.91,23.3,1.78
2602,24/09/2024,Emergency,E1385,Male,52,Diagnostics,27,9743.29,4643.23,36,3.36
2603,23/10/2024,Cardiology,E1953,Male,27,Consultation,5,6296.7,3003.44,96.3,4.14
2604,23/11/2024,Cardiology,E1551,Female,32,Consultation,7,2754.52,1499.38,112.9,4.3
2605,28/01/2024,Outpatient,E1375,Male,37,Consultation,43,7129.07,3144.75,53.1,3.24
2606,24/01/2024,Cardiology,E1602,Female,41,Consultation,8,2280.41,1423.23,74.1,2.31
